NREGION;CODIGO;NNROVIV;NHOGAR;PONDERA;C1_P01;C1_P02;C1_P03;C1_P04;C1_P05;C1_P06;C1_P07;C1_P08;C1_P09;C1_P10;C1_P11;C1_P12;C1_P13;DefMaterial_Paredes;DefMaterial_Pisos;DefGas;CantPob_0_17;CantPob_5_17;Act_5_17;ClimaEduHogar;Hog_AUH;Hog_AyudasProgSoc
43;47631;1;1;505;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47632;1;1;685;2;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;2;0; ;3;2;2
43;47633;1;1;522;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47635;1;1;650;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47637;1;1;651;1;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
43;47638;1;1;176;1;1;1;3;3;1;1;3;1;1;1;1;3;0;0;1;3;2;0;2;2;2
43;47639;1;1;725;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;2;1;1;3;2;2
43;47640;1;1;482;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
43;47641;1;1;629;1;1;2;2;2;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
43;47642;1;1;732;1;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
43;47643;1;1;521;1;1;1;1;1;1;1;1;1;1;1;1;5;0;0;0;0;0; ; ; ; 
43;47645;1;1;647;1;1;1;2;2;1;2;3;1;2;2;1;1;0;0;1;3;3;0;1;2;1
43;47646;1;1;840;1;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;2;0; ;2;2;2
43;47647;1;1;756;1;1;1;1;1;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
43;47648;1;1;889;1;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
43;47649;1;1;931;2;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;2;1;1;2;2;2
43;47650;1;1;716;1;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
43;47651;1;1;891;1;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;2;1;0;1;2;2
43;47652;1;1;973;1;1;1;3;3;1;1;3;1;1;3;1;1;0;0;1;2;2;0;2;2;2
43;47655;1;1;408;1;1;1;4;4;1;1;3;1;1;2;1;1;0;0;1;3;2;0;2;2;2
43;47656;1;1;307;1;1;1;3;3;1;1;1;1;1;3;1;2;0;0;0;0;0; ; ; ; 
43;47657;1;1;275;1;1;2;1;1;1;1;3;1;1;3;1;6;0;0;1;0;0; ; ; ; 
43;47658;1;1;279;1;1;1;2;2;1;1;3;1;1;2;1;5;0;0;1;0;0; ; ; ; 
43;47659;1;1;373;1;1;1;4;4;1;1;3;1;1;3;1;5;0;0;1;2;1;0;3;2;2
43;47660;1;1;302;1;1;1;1;1;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
43;47661;1;1;352;1;1;1;4;4;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
43;47662;1;1;471;1;1;1;2;2;1;1;4;1;1;2;1;1;0;0;1;2;2;0;2;2;1
43;47664;1;1;306;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;1;1;0;3;2;2
43;47666;1;1;216;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47668;1;1;203;1;1;2;1;1;1;2;3;1;2;3;1;1;0;0;1;0;0; ; ; ; 
43;47669;1;1;265;1;1;2;3;3;1;1;3;1;2;3;1;1;0;0;1;0;0; ; ; ; 
43;47670;1;1;238;1;1;2;2;2;1;1;3;1;2;3;1;1;0;0;1;0;0; ; ; ; 
43;47671;1;1;297;1;1;1;2;2;1;1;3;1;2;3;1;1;0;0;1;2;1;0;1;2;2
43;47673;1;1;264;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
43;47674;1;1;234;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47675;1;1;251;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47676;1;1;278;1;1;1;3;3;1;1;2;1;1;1;1;1;0;0;1;1;1;0;1;2;2
43;47677;1;1;302;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;2;2;0;3;2;2
43;47678;1;1;327;1;1;1;4;4;1;1;2;1;1;1;1;1;0;0;1;1;1;0;2;2;2
43;47679;1;1;255;1;1;1;2;2;1;1;2;1;1;1;1;1;0;0;1;1;1;0;3;2;2
43;47680;1;1;326;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;2;1;0;2;2;2
43;47681;1;1;297;1;1;1;2;2;1;1;2;1;1;1;1;1;0;0;1;1;1;0;2;2;2
43;47682;1;1;297;1;1;1;4;4;1;1;3;1;1;1;1;1;0;0;1;2;1;0;2;2;2
43;47683;1;1;264;1;1;1;4;4;1;2;3;1;1;3;1;1;0;0;1;1;1;0;2;2;2
43;47685;1;1;244;1;1;1;2;2;1;2;3;1;1;3;1;3;0;0;1;0;0; ; ; ; 
43;47686;1;1;227;1;1;1;2;2;1;2;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
43;47688;1;1;265;1;1;1;3;3;1;2;1;1;1;3;1;3;0;0;0;1;0; ;3;2;2
43;47689;1;1;227;1;1;1;2;2;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
43;47693;1;1;940;1;1;2;2;2;1;1;3;1;1;1;1;1;0;0;1;1;0; ;1;2;2
43;47695;1;1;826;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47696;1;1;714;1;1;1;3;3;1;1;3;1;1;1;1;3;0;0;1;2;2;0;2;2;2
43;47697;1;1;712;1;1;2;1;1;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47698;1;1;716;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;1;1;1;1;1;2
43;47699;1;1;772;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47700;1;1;1238;1;1;2;2;2;1;1;3;1;1;1;1;1;0;0;1;4;3;1;1;2;2
43;47701;1;1;773;1;1;2;1;1;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47702;1;1;727;1;1;1;2;2;1;1;3;1;1;1;1;5;0;0;1;2;2;0;1;1;2
43;47703;1;1;149;1;1;1;2;2;1;1;3;1;1;1;1;3;0;0;1;2;2;0;1;2;2
43;47705;1;1;167;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47706;1;1;138;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
43;47710;1;1;202;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;2;1
43;47711;1;1;132;1;1;1;3;3;1;1;1;1;1;1;1;4;0;0;0;0;0; ; ; ; 
43;47712;1;1;169;9;9;9;99;99;9;9;9;9; ; ; ;9;99;99;99;0;0; ; ; ; 
43;47718;1;1;729;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;2;2;0;3;2;2
43;47721;1;1;1225;2;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;1;1;0;2;2;2
43;47722;1;1;760;1;1;1;6;6;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47723;1;1;490;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47724;1;1;613;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;1;1;0;2;2;2
43;47725;1;1;806;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47726;1;1;643;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;1;0; ;1;1;2
43;47727;1;1;535;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47728;1;1;731;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47729;1;1;662;1;1;2;2;2;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
43;47730;1;1;797;1;1;1;2;2;1;1;3;1;1;3;1;1;0;0;1;2;2;1;3;2;2
43;47731;1;1;1291;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47732;1;1;1383;1;1;1;5;5;1;1;1;1;1;1;1;1;0;0;0;2;2;0;3;2;1
43;47733;1;1;1378;1;1;2;3;3;1;1;3;1;1;1;1;3;0;0;1;2;2;1;1;2;1
43;47734;1;1;874;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47735;1;1;963;1;1;1;4;4;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47736;1;1;762;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;1;0; ;2;2;2
43;47737;1;1;620;1;1;1;3;3;1;1;3;1;1;1;1;3;0;0;1;0;0; ; ; ; 
43;47738;1;1;723;1;1;1;2;2;1;1;3;1;1;1;2;1;0;0;1;0;0; ; ; ; 
43;47739;1;1;684;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47740;2;7;957;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;2;1;0;2;2;2
43;47741;1;1;1184;1;1;1;2;2;1;1;3;1;1;3;1;3;0;0;1;3;2;1;1;1;2
43;47744;1;1;161;1;1;1;3;3;1;1;3;1;1;1;1;3;0;0;1;1;0; ;3;2;2
43;47745;1;1;87;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47746;1;1;89;1;1;2;1;1;1;1;3;1;1;1;1;5;0;0;1;0;0; ; ; ; 
43;47747;1;1;75;1;1;1;4;4;1;1;3;1;1;1;1;1;0;0;1;1;1;0;1;2;2
43;47753;1;1;327;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;1;1;0;2;2;2
43;47755;1;1;226;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47756;1;1;296;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47757;1;1;785;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
43;47758;1;1;955;1;1;1;2;2;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
43;47759;1;1;819;1;1;2;3;3;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
43;47760;1;1;947;1;1;1;2;2;1;1;3;1;1;3;1;2;0;0;1;1;1;0;1;2;2
43;47761;1;1;762;1;1;2;3;3;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
43;47762;1;1;717;2;1;1;1;1;1;1;3;1;1;3;1;5;0;0;1;0;0; ; ; ; 
43;47763;1;1;727;1;1;1;3;3;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
43;47764;1;1;718;1;1;2;3;3;1;1;3;1;1;3;1;5;0;0;1;0;0; ; ; ; 
43;47765;1;1;1129;1;1;1;3;3;1;1;3;1;2;3;1;1;0;0;1;1;1;1;1;2;2
43;47766;1;1;863;2;1;1;2;2;1;1;3;1;1;3;1;3;0;0;1;0;0; ; ; ; 
43;47767;1;1;1030;2;1;1;1;1;1;1;3;1;1;3;1;3;0;0;1;2;2;0;1;2;2
43;47768;1;1;1126;2;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;2;2;0;1;1;1
43;47769;1;1;741;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
43;47770;1;1;1028;1;1;2;2;2;1;1;1;1;1;3;1;2;0;0;0;0;0; ; ; ; 
43;47771;1;1;1074;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47772;1;1;162;1;1;1;4;4;1;1;2;1;1;1;1;1;0;0;1;2;1;0;2;2;2
43;47773;1;1;107;1;1;1;3;3;1;1;2;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47774;1;1;95;1;1;1;3;3;1;1;2;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47775;1;1;103;1;1;1;2;2;1;1;3;1;1;1;1;3;0;0;1;0;0; ; ; ; 
43;47776;1;1;99;1;1;1;4;4;1;1;2;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47777;1;1;98;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47778;1;1;116;1;1;1;5;5;1;1;1;1;1;1;1;3;0;0;0;2;2;0;3;2;2
43;47779;1;1;1080;1;1;1;2;2;1;1;3;1;2;3;1;6;0;0;1;4;2;0;2;1;2
43;47780;1;1;160;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;1;0; ;1;1;2
43;47781;1;1;99;1;1;1;5;5;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47782;1;1;160;1;1;1;4;4;1;1;3;1;1;1;1;1;0;0;1;4;2;0;2;1;1
43;47783;1;1;921;1;1;1;1;1;1;1;3;1;1;1;1;1;0;0;1;4;3;0;1;1;2
43;47784;1;1;592;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
43;47786;1;1;125;1;1;1;3;3;1;1;3;1;1;1;1;5;0;0;1;0;0; ; ; ; 
43;47787;1;1;699;1;1;1;3;3;1;1;3;1;1;2;1;3;0;0;1;1;1;0;3;2;2
43;47788;1;1;748;2;1;1;1;1;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
43;47789;1;1;890;1;1;1;2;2;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
43;47790;1;1;626;1;1;1;2;2;1;1;1;1;1;2;1;3;0;0;0;1;1;0;3;2;2
43;47791;1;1;665;2;1;1;2;2;1;1;3;1;1;2;1;1;0;0;1;1;1;0;2;2;2
43;47793;1;1;972;1;1;1;2;2;1;1;3;1;1;2;1;1;0;0;1;2;1;0;2;1;2
43;47794;1;1;730;1;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
43;47795;1;1;722;1;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
43;47797;1;1;633;1;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
43;47798;1;1;637;1;1;1;2;2;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
43;47801;1;1;942;1;1;1;2;2;1;1;3;1;1;1;1;5;0;0;1;1;1;0;1;2;2
43;47802;1;1;605;1;1;1;3;3;1;1;1;1;1;2;1;3;0;0;0;0;0; ; ; ; 
43;47804;1;1;1039;1;1;2;3;3;1;1;3;1;1;2;1;5;0;0;1;0;0; ; ; ; 
43;47810;1;1;462;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;1;1;0;3;2;2
43;47815;1;1;361;1;1;1;1;1;1;1;3;1;1;1;1;3;0;0;1;0;0; ; ; ; 
43;47816;1;1;383;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47819;1;1;843;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;2;2;0;1;2;2
43;47820;1;1;784;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;1;0; ;3;2;2
43;47821;1;1;792;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;2;2;0;3;2;2
43;47822;1;1;620;1;1;1;2;2;1;1;1;1;1;3;1;5;0;0;0;3;3;1;1;2;1
43;47824;1;1;669;1;1;1;1;1;1;1;3;1;1;3;1;1;0;0;1;2;2;0;1;2;2
43;47825;1;1;556;1;1;1;2;2;1;1;1;1;1;3;1;5;0;0;0;1;1;0;1;1;2
43;47827;1;1;634;1;1;1;3;3;1;1;1;1;1;2;1;3;0;0;0;1;0; ;1;2;2
43;47829;1;1;446;1;1;1;2;2;2;3;1;1;2;3;1;1;0;0;0;0;0; ; ; ; 
43;47830;1;1;446;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
43;47831;1;1;554;1;1;1;2;2;1;2;3;1;1;3;9;1;0;0;1;0;0; ; ; ; 
43;47833;1;1;94;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;1;1;0;3;2;2
43;47834;1;1;70;2;1;1;1;1;1;1;3;1;1;1;1;3;0;0;1;0;0; ; ; ; 
43;47835;1;1;907;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47837;1;1;1050;1;1;2;2;2;1;1;3;1;1;3;1;1;0;0;1;2;1;0;1;1;1
43;47838;1;1;1272;1;1;1;3;3;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
43;47839;1;1;1268;1;1;1;3;3;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
43;47840;1;1;877;9;1;1;3;3;1;1;3;1;1;1;1;3;0;0;1;2;1;0;2;2;2
43;47841;1;1;1880;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;2;2;0;3;2;2
43;47843;1;1;867;2;1;1;3;3;1;1;3;1;1;2;1;3;0;0;1;2;1;0;2;2;2
43;47845;1;1;745;1;1;1;2;2;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
43;47846;1;1;970;1;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
43;47851;1;1;1192;1;1;1;5;5;1;1;2;1;1;1;1;3;0;0;1;3;3;1;1;2;1
43;47852;1;1;252;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;1;0; ;2;2;2
43;47853;1;1;1592;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;1;1;0;3;2;2
43;47854;1;1;1324;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47856;1;1;715;1;1;1;3;3;1;2;1;1;1;3;1;1;0;0;0;2;1;0;2;1;2
43;47857;1;1;581;1;1;1;4;4;1;1;1;1;1;3;1;1;0;0;0;1;1;0;1;2;2
43;47859;1;1;432;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47860;1;1;539;1;1;1;5;5;1;1;1;1;1;1;1;1;0;0;0;1;1;0;3;2;2
43;47862;1;1;433;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47863;1;1;621;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47864;1;1;579;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47865;1;1;94;2;1;1;1;1;1;1;3;1;1;1;1;3;0;0;1;1;1;0;1;2;2
43;47867;1;1;833;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47868;1;1;85;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47870;1;1;873;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
43;47871;1;1;107;1;1;1;5;5;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47872;1;1;1284;1;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
43;47873;1;1;107;1;1;1;4;4;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47874;1;1;77;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47876;1;1;660;1;1;1;2;2;1;1;3;1;1;3;2;1;0;0;1;0;0; ; ; ; 
43;47878;1;1;1709;1;1;2;3;3;2;2;3;1;2;3;1;3;0;0;1;4;1;0;1;1;1
43;47879;1;1;661;9;1;1;4;2;1;1;3;1;1;3;2;1;0;0;1;0;0; ; ; ; 
43;47880;1;1;229;1;1;2;3;3;1;2;3;1;2;3;1;1;0;0;1;3;2;0;1;1;2
43;47881;1;1;267;1;1;2;3;3;1;2;3;1;1;3;1;1;0;0;1;3;3;0;1;1;2
43;47882;1;1;149;1;1;2;2;2;1;2;3;1;2;3;1;1;0;0;1;0;0; ; ; ; 
43;47883;1;1;157;1;1;1;2;2;1;2;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
43;47884;1;1;269;1;1;1;3;3;1;2;3;1;2;3;1;1;0;0;1;2;2;0;1;1;2
43;47885;1;1;216;1;1;2;2;2;1;2;3;1;2;3;1;1;0;0;1;2;1;0;1;2;2
43;47887;1;1;219;1;1;2;2;2;1;2;2;1;2;3;1;1;0;0;1;2;2;0;1;1;2
43;47888;1;1;158;1;1;2;2;2;1;2;3;1;2;3;1;1;0;0;1;0;0; ; ; ; 
43;47889;1;1;193;1;1;2;2;2;1;2;3;1;2;3;1;1;0;0;1;2;2;0;1;1;2
43;47890;1;1;1490;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47891;1;1;1998;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47892;1;1;1355;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
43;47893;1;1;1414;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;2;2;1;1;2;1
43;47894;1;1;859;1;1;1;4;4;1;1;3;1;1;3;1;1;0;0;1;2;1;0;2;2;2
43;47895;1;1;1421;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47896;1;1;1383;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47897;1;1;850;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47898;1;1;1550;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
43;47899;1;1;1766;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47900;1;1;1924;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;4;4;0;1;2;2
43;47901;1;1;666;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
43;47902;1;1;3568;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;2;1;0;2;2;2
43;47903;1;1;2917;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;1;1;0;2;2;2
43;47904;1;1;696;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47905;1;1;629;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47906;1;1;2018;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;2;2;0;3;2;2
43;47907;1;1;2009;1;1;1;2;2;1;1;1;1;1;2;1;5;0;0;0;0;0; ; ; ; 
43;47908;1;1;2351;1;1;1;1;1;1;1;1;1;1;3;1;3;0;0;0;0;0; ; ; ; 
43;47909;1;1;2098;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47914;1;1;1450;1;1;2;1;1;1;1;3;1;1;1;1;1;0;0;1;1;0; ;2;2;2
43;47915;1;1;992;1;1;1;3;3;1;1;3;1;1;1;1;5;0;0;1;2;1;0;1;1;2
43;47916;1;1;191;9;1;1;3;1;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47917;1;2;135;1;1;1;3;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47918;1;1;157;1;1;1;2;2;1;1;1;1;1;1;1;5;0;0;0;0;0; ; ; ; 
43;47919;1;1;278;1;1;1;3;3;1;1;3;1;1;1;1;3;0;0;1;0;0; ; ; ; 
43;47921;1;1;235;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;1;1;0;2;2;2
43;47922;1;1;188;2;1;1;1;1;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
43;47925;1;1;438;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47926;1;1;338;1;1;1;4;4;1;1;9;9; ; ; ;1;0;0;99;0;0; ; ; ; 
43;47927;1;1;307;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47928;1;1;298;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47930;1;1;556;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;1;1;1;1;2;2
43;47931;1;1;1263;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47932;1;1;1930;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
43;47933;1;1;1766;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47934;1;1;1930;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
43;47935;1;1;515;1;1;1;3;3;1;1;3;1;1;1;1;2;0;0;1;2;2;0;2;2;2
43;47939;1;1;1091;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
43;47940;1;1;166;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
43;47941;1;1;815;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47942;1;1;780;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
43;47944;1;1;1431;1;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
43;47948;1;1;808;1;1;1;3;3;1;1;1;1;1;3;1;3;0;0;0;0;0; ; ; ; 
43;47949;1;1;689;1;1;2;1;1;1;1;3;1;1;3;1;5;0;0;1;0;0; ; ; ; 
43;47951;1;1;778;1;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;2;2;0;2;2;2
43;47952;1;1;91;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;2;2;1;1;1;1
43;47954;1;1;844;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;2;2;0;2;2;2
43;47955;1;1;75;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
43;47956;1;1;141;1;1;1;4;4;1;1;3;1;1;1;1;1;0;0;1;4;3;0;1;1;1
43;47957;1;1;1349;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;1;1;0;2;2;2
43;47959;1;1;222;1;1;1;1;1;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
43;47960;1;7;290;1;1;1;1;1;1;1;3;1;1;2;1;3;0;0;1;3;2;1;2;1;2
43;47961;1;1;505;1;1;1;2;2;1;1;3;1;1;3;1;1;0;0;1;1;1;0;2;2;2
43;47962;1;1;649;1;1;1;3;3;1;1;2;1;1;2;1;2;0;0;1;4;3;1;1;2;1
43;47963;1;1;818;1;1;1;3;3;1;1;3;1;1;3;1;1;0;0;1;3;1;0;2;1;1
43;47969;1;1;500;1;1;2;3;3;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
43;47970;1;1;510;1;1;2;1;1;1;1;3;1;2;2;1;1;0;0;1;0;0; ; ; ; 
43;47971;1;1;1766;1;1;1;2;2;1;1;2;1;1;3;1;2;0;0;1;0;0; ; ; ; 
43;47972;1;1;582;1;1;2;3;3;1;1;3;1;1;2;1;3;0;0;1;2;1;1;1;1;2
43;47973;1;1;683;1;1;1;2;2;1;1;4;1;1;1;1;1;0;0;1;1;1;0;1;2;2
